tile_id,slide,cohort,diet,batch,split,band,score,score_pct,n_scored_cells,x,y,size,tissue_fraction,frame_tiles,frame_patches,dup_of,order
R26-122-17_HE_101_x019456_y019456,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.9122,49.43,7,19456,19456,512,1.0,,,,1272
R25-264-35_x011264_y009728__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,upper,4.9449,88.4,7,11264,9728,512,1.0,,,R25-264-35_x011264_y009728,1273
R26-122-9_HE_78_x006144_y012800__r2,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,mid,2.5714,44.32,3,6144,12800,512,1.0,,,R26-122-9_HE_78_x006144_y012800,1274
R25-264-13_x029696_y011264__r2,R25-264-13,MASH,unknown,2025-08-25HE,train,low,-3.094,1.6,1,29696,11264,512,1.0,,,R25-264-13_x029696_y011264,1275
R25-264-36_x032256_y020992,R25-264-36,MASH,unknown,2025-08-25HE,train,high,12.7569,100.0,4,32256,20992,512,1.0,,,,1276
R26-122-38_HE_97_x021504_y016384,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,upper,5.3705,87.36,6,21504,16384,512,1.0,,,,1277
R25-264-10_x017408_y006656,R25-264-10,MASH,unknown,2025-08-25HE,test,mid,2.8472,55.97,1,17408,6656,512,1.0,,,,1278
R25-264-35_x020480_y009728__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.5682,93.92,4,20480,9728,512,1.0,,,R25-264-35_x020480_y009728,1279
R25-264-33_x022016_y015360__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,low,,0.0,0,22016,15360,512,1.0,,,R25-264-33_x022016_y015360,1280
R26-122-26_HE_107_x016896_y011776,R26-122-26_HE_107,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,1.5987,18.28,2,16896,11776,512,1.0,,,,1281
R26-122-36_HE_95_x025600_y012288,R26-122-36_HE_95,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,4.0126,78.36,1,25600,12288,512,1.0,,,,1282
R26-122-38_HE_97_x019456_y010240,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,low,1.7098,17.58,3,19456,10240,512,1.0,,,,1283
R25-264-32_x041984_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,high,4.7068,92.4,2,41984,10752,512,1.0,,,,1284
R25-264-32_x036864_y019968,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,3.0531,73.38,1,36864,19968,512,1.0,,,,1285
R25-264-13_x011264_y018944,R25-264-13,MASH,unknown,2025-08-25HE,train,low,-0.8957,12.78,1,11264,18944,512,1.0,,,,1286
R25-264-10_x010752_y011776,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,3.1434,62.78,3,10752,11776,512,1.0,,,,1287
R25-264-31_x027136_y019968,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,27136,19968,512,1.0,,,,1288
R25-264-34_x008192_y010752,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,2.6941,76.76,2,8192,10752,512,1.0,,,,1289
R25-264-11_x038912_y011264,R25-264-11,MASH,unknown,2025-08-25HE,train,upper,4.5806,86.45,4,38912,11264,512,1.0,,,,1290
R25-264-31_x019968_y015872,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,3.8085,79.45,6,19968,15872,512,0.9559,,,,1291
R25-264-11_x026624_y026112,R25-264-11,MASH,unknown,2025-08-25HE,train,upper,3.5048,74.52,2,26624,26112,512,1.0,,,,1292
R26-122-31_HE_98_x019456_y009728,R26-122-31_HE_98,CCl4,unknown,2026-04-20_CCl4_HE,test,high,4.3705,90.06,3,19456,9728,512,1.0,,,,1293
R25-264-33_x017920_y007168__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,low,-1.127,4.41,2,17920,7168,512,1.0,,,R25-264-33_x017920_y007168,1294
R25-264-32_x020480_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,2.4779,64.26,3,20480,10752,512,1.0,,,,1295
R25-264-33_x013312_y015360,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,-1.0194,5.29,2,13312,15360,512,1.0,,,,1296
R25-264-36_x020480_y007168,R25-264-36,MASH,unknown,2025-08-25HE,train,low,0.876,18.21,1,20480,7168,512,1.0,,,,1297
R25-264-13_x047104_y018944,R25-264-13,MASH,unknown,2025-08-25HE,train,upper,3.2086,75.72,2,47104,18944,512,1.0,,,,1298
R26-122-19_HE_103_x020992_y018944,R26-122-19_HE_103,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,4.2079,84.48,5,20992,18944,512,0.9541,,,,1299
R25-264-30_x016896_y026624,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,4.1304,87.35,3,16896,26624,512,1.0,,,,1300
R25-264-34_x024576_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,24576,18944,512,1.0,,,,1301
R25-264-36_x019456_y006656,R25-264-36,MASH,unknown,2025-08-25HE,train,high,6.0773,95.52,6,19456,6656,512,1.0,,,,1302
R25-264-30_x018432_y008192__r2,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,4.3851,89.33,2,18432,8192,512,1.0,,,R25-264-30_x018432_y008192,1303
R25-264-37_x026624_y009216__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,2.2312,32.23,5,26624,9216,512,1.0,,,R25-264-37_x026624_y009216,1304
R25-264-3_x034304_y007168,R25-264-3,MASH,unknown,2025-08-25HE,train,high,5.1598,94.59,1,34304,7168,512,1.0,,,,1305
R25-264-35_x012800_y009728__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.448,92.82,6,12800,9728,512,1.0,,,R25-264-35_x012800_y009728,1306
R25-264-13_x014336_y023552,R25-264-13,MASH,unknown,2025-08-25HE,train,low,,0.0,0,14336,23552,512,1.0,,,,1307
R25-264-32_x035328_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,2.172,58.94,4,35328,10752,512,1.0,,,,1308
R25-264-34_x030208_y018432,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,30208,18432,512,1.0,,,,1309
R25-264-13_x037376_y023040,R25-264-13,MASH,unknown,2025-08-25HE,train,upper,3.0315,71.57,2,37376,23040,512,1.0,,,,1310
R25-264-31_x013312_y009728__r2,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,4.575,88.04,2,13312,9728,512,1.0,,,R25-264-31_x013312_y009728,1311
R25-264-13_x023552_y018432,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,23552,18432,512,1.0,,,,1312
R25-264-13_x045568_y023040,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,0.6673,31.63,2,45568,23040,512,0.8264,,,,1313
R26-122-26_HE_107_x012288_y016384__r2,R26-122-26_HE_107,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.4293,95.16,10,12288,16384,512,1.0,,,R26-122-26_HE_107_x012288_y016384,1314
R25-264-33_x014848_y018944,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,2.5656,55.29,2,14848,18944,512,1.0,,,,1315
R25-264-32_x003584_y011264,R25-264-32,MASH,unknown,2025-08-25HE,test,high,5.3872,95.82,7,3584,11264,512,0.9082,,,,1316
R25-264-32_x027648_y018944__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,high,5.7565,96.96,4,27648,18944,512,1.0,,,R25-264-32_x027648_y018944,1317
R25-264-12_x011264_y014848,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,-0.5089,32.03,2,11264,14848,512,1.0,,,,1318
R26-122-12_HE_81_x013312_y009216,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,low,,0.0,0,13312,9216,512,1.0,,,,1319
R25-264-3_x038912_y014336,R25-264-3,MASH,unknown,2025-08-25HE,train,high,4.7336,91.55,4,38912,14336,512,1.0,,,,1320
R25-264-1_x031232_y020992__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,1.8228,84.52,1,31232,20992,512,0.831,,,R25-264-1_x031232_y020992,1321
R26-122-38_HE_97_x010752_y016384,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,high,5.4957,91.21,3,10752,16384,512,1.0,,,,1322
R25-264-36_x025088_y006656__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,high,6.9012,97.76,6,25088,6656,512,1.0,,,R25-264-36_x025088_y006656,1323
R25-264-37_x020992_y010240__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,low,0.2575,6.65,4,20992,10240,512,1.0,,,R25-264-37_x020992_y010240,1324
R25-264-33_x011264_y019968__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,3.6421,75.29,6,11264,19968,512,1.0,,,R25-264-33_x011264_y019968,1325
R25-264-30_x005632_y019968,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,3.5568,82.61,2,5632,19968,512,1.0,,,,1326
R25-264-10_x032256_y011776__r2,R25-264-10,MASH,unknown,2025-08-25HE,test,high,4.9946,90.34,4,32256,11776,512,1.0,,,R25-264-10_x032256_y011776,1327
R26-122-36_HE_95_x020480_y012800,R26-122-36_HE_95,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.0448,79.48,7,20480,12800,512,0.9642,,,,1328
R25-264-36_x028160_y012288__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.4561,81.79,4,28160,12288,512,1.0,,,R25-264-36_x028160_y012288,1329
R25-264-12_x031744_y010752__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.7658,82.25,3,31744,10752,512,1.0,,,R25-264-12_x031744_y010752,1330
R26-122-6_HE_75_x002560_y010240__r2,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.3284,98.84,7,2560,10240,512,0.9421,,,R26-122-6_HE_75_x002560_y010240,1331
R26-122-9_HE_78_x009728_y011264,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,low,1.4472,17.84,3,9728,11264,512,1.0,,,,1332
R25-264-12_x032768_y021504__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,anchor,0.3864,47.62,2,32768,21504,512,1.0,,,R25-264-12_x032768_y021504,1333
R25-264-34_x012288_y010752,R25-264-34,MASH,unknown,2025-08-25HE,train,low,-3.8388,1.22,1,12288,10752,512,1.0,,,,1334
R25-264-10_x012288_y016384,R25-264-10,MASH,unknown,2025-08-25HE,test,mid,2.6934,54.26,4,12288,16384,512,1.0,,,,1335
R25-264-36_x016384_y012288__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.1484,75.35,9,16384,12288,512,1.0,,,R25-264-36_x016384_y012288,1336
R25-264-31_x007168_y020480,R25-264-31,MASH,unknown,2025-08-25HE,test,mid,2.8278,64.42,2,7168,20480,512,1.0,,,,1337
R25-264-32_x034304_y018944__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,high,4.8157,93.54,4,34304,18944,512,1.0,,,R25-264-32_x034304_y018944,1338
R25-264-30_x009728_y019968,R25-264-30,MASH,unknown,2025-08-25HE,train,anchor,0.6174,37.94,4,9728,19968,512,1.0,,,,1339
R26-122-2_HE_71_x016384_y010240,R26-122-2_HE_71,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.817,54.1,2,16384,10240,512,0.989,,,,1340
R25-264-36_x013824_y012288__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,mid,3.3081,61.34,5,13824,12288,512,1.0,,,R25-264-36_x013824_y012288,1341
R25-264-11_x006656_y010752__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,6656,10752,512,1.0,,,R25-264-11_x006656_y010752,1342
R25-264-13_x027136_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,low,,0.0,0,27136,11264,512,0.8145,,,,1343
R25-264-32_x016896_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,4.0042,87.45,1,16896,10752,512,1.0,,,,1344
R25-264-32_x012288_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,3.4097,78.71,3,12288,10752,512,1.0,,,,1345
R26-122-12_HE_81_x005632_y016384__r2,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,2.3118,32.62,9,5632,16384,512,1.0,,,R26-122-12_HE_81_x005632_y016384,1346
R26-122-3_HE_72_x025600_y009728,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,3.6395,74.72,5,25600,9728,512,1.0,,,,1347
R25-264-1_x016896_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,16896,24064,512,1.0,,,,1348
R25-264-11_x003584_y011776__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,high,5.9639,94.19,2,3584,11776,512,1.0,,,R25-264-11_x003584_y011776,1349
R25-264-13_x022016_y023552__r2,R25-264-13,MASH,unknown,2025-08-25HE,train,upper,3.4866,80.83,1,22016,23552,512,1.0,,,R25-264-13_x022016_y023552,1350
R25-264-32_x007168_y011264,R25-264-32,MASH,unknown,2025-08-25HE,test,high,4.9521,94.68,4,7168,11264,512,1.0,,,,1351
R25-264-12_x039936_y021504__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,0.4829,48.92,1,39936,21504,512,1.0,,,R25-264-12_x039936_y021504,1352
R25-264-37_x035328_y007680,R25-264-37,MASH,unknown,2025-08-25HE,train,upper,5.1457,84.14,4,35328,7680,512,1.0,,,,1353
R25-264-3_x047616_y020992__r2,R25-264-3,MASH,unknown,2025-08-25HE,train,upper,3.3078,76.35,1,47616,20992,512,0.9991,,,R25-264-3_x047616_y020992,1354
R25-264-12_x030208_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,high,6.5693,100.0,3,30208,22016,512,1.0,,,,1355
R25-264-35_x012288_y019968__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,2.7729,56.35,2,12288,19968,512,1.0,,,R25-264-35_x012288_y019968,1356
R25-264-13_x007680_y018944,R25-264-13,MASH,unknown,2025-08-25HE,train,mid,2.0666,54.95,2,7680,18944,512,1.0,,,,1357
R25-264-12_x007680_y011264__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,7680,11264,512,1.0,,,R25-264-12_x007680_y011264,1358
R25-264-32_x008192_y019968__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,high,6.0135,98.1,2,8192,19968,512,1.0,,,R25-264-32_x008192_y019968,1359
R26-122-26_HE_107_x011264_y016896,R26-122-26_HE_107,CCl4,unknown,2026-04-20_CCl4_HE,train,high,5.9519,91.4,8,11264,16896,512,1.0,,,,1360
R25-264-35_x012800_y025600,R25-264-35,MASH,unknown,2025-08-25HE,test,high,13.1091,100.0,2,12800,25600,512,1.0,,,,1361
R26-122-6_HE_75_x017408_y010752,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.006,79.19,9,17408,10752,512,1.0,,,,1362
R25-264-31_x004608_y016896,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.1242,70.25,1,4608,16896,512,1.0,,,,1363
R25-264-11_x005632_y012288,R25-264-11,MASH,unknown,2025-08-25HE,train,high,7.5669,98.39,6,5632,12288,512,1.0,,,,1364
R25-264-31_x024576_y019968,R25-264-31,MASH,unknown,2025-08-25HE,test,high,6.2074,96.63,5,24576,19968,512,1.0,,,,1365
R25-264-35_x014848_y009216,R25-264-35,MASH,unknown,2025-08-25HE,test,anchor,2.9555,59.12,3,14848,9216,512,1.0,,,,1366
R25-264-35_x018432_y026112,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.9536,95.58,4,18432,26112,512,1.0,,,,1367
R25-264-30_x011264_y008192,R25-264-30,MASH,unknown,2025-08-25HE,train,high,8.0443,99.6,2,11264,8192,512,1.0,,,,1368
R26-122-17_HE_101_x027136_y017920,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,2.6836,43.3,5,27136,17920,512,1.0,,,,1369
R25-264-30_x030720_y014336__r2,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,3.4542,80.63,2,30720,14336,512,1.0,,,R25-264-30_x030720_y014336,1370
R25-264-1_x030208_y020480__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,0.9099,70.83,1,30208,20480,512,1.0,,,R25-264-1_x030208_y020480,1371
R25-264-1_x020992_y024064__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,-1.8842,17.26,1,20992,24064,512,1.0,,,R25-264-1_x020992_y024064,1372
R25-264-10_x005632_y022528,R25-264-10,MASH,unknown,2025-08-25HE,test,upper,3.5721,71.02,3,5632,22528,512,1.0,,,,1373
R25-264-30_x010240_y014336,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,2.9446,71.94,3,10240,14336,512,1.0,,,,1374
R25-264-34_x033280_y009728,R25-264-34,MASH,unknown,2025-08-25HE,train,high,5.6041,99.08,5,33280,9728,512,1.0,,,,1375
R25-264-33_x017408_y018432,R25-264-33,MASH,unknown,2025-08-25HE,train,high,5.6721,95.29,3,17408,18432,512,1.0,,,,1376
R25-264-34_x013312_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,high,4.0027,93.58,2,13312,18944,512,1.0,,,,1377
R25-264-34_x007168_y011264,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,2.6458,75.54,1,7168,11264,512,1.0,,,,1378
R26-122-12_HE_81_x003584_y016384,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.0738,71.66,5,3584,16384,512,1.0,,,,1379
R25-264-33_x019968_y018432,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,3.4487,71.18,5,19968,18432,512,1.0,,,,1380
R26-122-17_HE_101_x024576_y017920,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.7516,86.21,5,24576,17920,512,1.0,,,,1381
R25-264-12_x029184_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,3.1825,88.74,8,29184,22016,512,1.0,,,,1382
R25-264-33_x009728_y019968,R25-264-33,MASH,unknown,2025-08-25HE,train,high,5.3493,92.35,4,9728,19968,512,1.0,,,,1383
R25-264-1_x014336_y020992,R25-264-1,MASH,unknown,2025-08-25HE,train,low,,0.0,0,14336,20992,512,1.0,,,,1384
R25-264-3_x045568_y027648__r2,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,45568,27648,512,1.0,,,R25-264-3_x045568_y027648,1385
R25-264-31_x020992_y015872__r2,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,2.7259,61.35,3,20992,15872,512,0.9982,,,R25-264-31_x020992_y015872,1386
R25-264-11_x018432_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,mid,1.9331,45.81,4,18432,10240,512,1.0,,,,1387
R25-264-3_x037376_y007168,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,-0.7826,9.8,1,37376,7168,512,1.0,,,,1388
R25-264-35_x035840_y015360,R25-264-35,MASH,unknown,2025-08-25HE,test,high,7.3987,98.07,4,35840,15360,512,1.0,,,,1389
R26-122-12_HE_81_x023040_y008704__r2,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.7367,82.89,10,23040,8704,512,1.0,,,R26-122-12_HE_81_x023040_y008704,1390
R25-264-36_x010752_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,low,0.58,14.29,1,10752,12288,512,1.0,,,,1391
R25-264-34_x035328_y009728,R25-264-34,MASH,unknown,2025-08-25HE,train,high,3.9738,93.27,3,35328,9728,512,1.0,,,,1392
R25-264-37_x031232_y007680,R25-264-37,MASH,unknown,2025-08-25HE,train,high,7.1642,97.7,4,31232,7680,512,1.0,,,,1393
R25-264-32_x028672_y018944__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,3.1093,74.52,1,28672,18944,512,1.0,,,R25-264-32_x028672_y018944,1394
R26-122-12_HE_81_x006656_y016896,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.7547,44.39,6,6656,16896,512,1.0,,,,1395
R25-264-12_x025600_y010752__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,low,,0.0,0,25600,10752,512,1.0,,,R25-264-12_x025600_y010752,1396
R25-264-11_x009216_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,3.2359,69.03,2,9216,10240,512,1.0,,,,1397
R26-122-17_HE_101_x024064_y016896__r2,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.5709,97.32,7,24064,16896,512,0.8145,,,R26-122-17_HE_101_x024064_y016896,1398
R25-264-1_x015872_y021504,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,0.9954,71.43,1,15872,21504,512,1.0,,,,1399
R25-264-37_x019968_y009216,R25-264-37,MASH,unknown,2025-08-25HE,train,low,2.1136,29.41,2,19968,9216,512,1.0,,,,1400
