x,y,size,tissue_fraction,score,n_scored_cells,tile_id,frame_tiles,frame_patches,slide,cohort,batch,diet,scored,score_pct,split
20992,16896,512,1.0,3.155550081987431,1,R26-122-29_HE_82_x020992_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,51.67,test
21504,16896,512,1.0,2.9473453791192306,5,R26-122-29_HE_82_x021504_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,45.56,test
22016,16896,512,1.0,0.7666690451232111,5,R26-122-29_HE_82_x022016_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,17.22,test
22528,16896,512,1.0,3.7219377362449206,5,R26-122-29_HE_82_x022528_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,66.67,test
23040,16896,512,1.0,4.33239127475102,5,R26-122-29_HE_82_x023040_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,77.78,test
23552,16896,512,1.0,0.9262760225011644,3,R26-122-29_HE_82_x023552_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,19.44,test
24064,16896,512,1.0,1.8526700280402544,3,R26-122-29_HE_82_x024064_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,31.11,test
24576,16896,512,1.0,4.25658706879421,3,R26-122-29_HE_82_x024576_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,76.67,test
25088,16896,512,1.0,4.148332740997916,4,R26-122-29_HE_82_x025088_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,73.33,test
25600,16896,512,1.0,2.913484775020133,4,R26-122-29_HE_82_x025600_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,44.44,test
26112,16896,512,1.0,1.5894675429999503,2,R26-122-29_HE_82_x026112_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,27.78,test
26624,16896,512,1.0,-0.8873064847741875,2,R26-122-29_HE_82_x026624_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,3.89,test
27136,16896,512,0.9578,3.5862634455242155,3,R26-122-29_HE_82_x027136_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,63.89,test
6144,17408,512,1.0,4.332953182837098,5,R26-122-29_HE_82_x006144_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,78.33,test
6656,17408,512,1.0,4.99506050706795,2,R26-122-29_HE_82_x006656_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,87.78,test
7168,17408,512,1.0,4.2154383645588505,6,R26-122-29_HE_82_x007168_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,75.0,test
7680,17408,512,0.9063,2.4570879562761947,12,R26-122-29_HE_82_x007680_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,35.56,test
8192,17408,512,1.0,3.18923566861534,6,R26-122-29_HE_82_x008192_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,53.33,test
8704,17408,512,1.0,-1.20165789255472,2,R26-122-29_HE_82_x008704_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,2.78,test
9216,17408,512,0.9881,4.976838975501879,10,R26-122-29_HE_82_x009216_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,87.22,test
9728,17408,512,0.8347,5.249513307412602,5,R26-122-29_HE_82_x009728_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,88.89,test
11776,17408,512,1.0,0.8409634975055236,2,R26-122-29_HE_82_x011776_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,17.78,test
12288,17408,512,1.0,4.58885486100281,7,R26-122-29_HE_82_x012288_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,82.78,test
12800,17408,512,1.0,3.540143807746339,1,R26-122-29_HE_82_x012800_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,63.33,test
13312,17408,512,1.0,0.6374819129157231,1,R26-122-29_HE_82_x013312_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,15.56,test
13824,17408,512,1.0,4.224048298508584,4,R26-122-29_HE_82_x013824_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,75.56,test
14336,17408,512,1.0,5.685689482177841,4,R26-122-29_HE_82_x014336_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,93.89,test
14848,17408,512,1.0,3.595253464066194,3,R26-122-29_HE_82_x014848_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,64.44,test
15360,17408,512,1.0,0.9537240094184108,2,R26-122-29_HE_82_x015360_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,20.0,test
15872,17408,512,1.0,-1.5390754884275957,1,R26-122-29_HE_82_x015872_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,2.22,test
16384,17408,512,1.0,1.644671915060255,2,R26-122-29_HE_82_x016384_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,28.89,test
16896,17408,512,1.0,-4.348322969337142,1,R26-122-29_HE_82_x016896_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.56,test
17408,17408,512,1.0,3.2473897904417237,2,R26-122-29_HE_82_x017408_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,55.56,test
17920,17408,512,1.0,-0.0209208227154593,4,R26-122-29_HE_82_x017920_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,7.78,test
18432,17408,512,1.0,,0,R26-122-29_HE_82_x018432_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
18944,17408,512,1.0,1.7126214570636051,1,R26-122-29_HE_82_x018944_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,30.0,test
19456,17408,512,1.0,4.350744499123839,3,R26-122-29_HE_82_x019456_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,78.89,test
19968,17408,512,1.0,3.2317580683706115,5,R26-122-29_HE_82_x019968_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,54.44,test
20480,17408,512,1.0,6.366421720462177,3,R26-122-29_HE_82_x020480_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,96.67,test
20992,17408,512,1.0,-2.827184486622067,2,R26-122-29_HE_82_x020992_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,1.11,test
21504,17408,512,1.0,5.468956178743222,13,R26-122-29_HE_82_x021504_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,91.67,test
22016,17408,512,1.0,-0.0894067424410491,3,R26-122-29_HE_82_x022016_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,6.67,test
22528,17408,512,1.0,4.531238833987497,6,R26-122-29_HE_82_x022528_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,81.67,test
23040,17408,512,1.0,3.0140447809520685,1,R26-122-29_HE_82_x023040_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,47.78,test
23552,17408,512,1.0,3.805125132894276,2,R26-122-29_HE_82_x023552_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,67.78,test
24064,17408,512,1.0,6.227067381499103,3,R26-122-29_HE_82_x024064_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,95.0,test
24576,17408,512,1.0,-0.4384339265670563,1,R26-122-29_HE_82_x024576_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,5.56,test
25088,17408,512,1.0,3.927279242528317,7,R26-122-29_HE_82_x025088_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,68.89,test
25600,17408,512,1.0,2.9893762792145036,4,R26-122-29_HE_82_x025600_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,46.67,test
26112,17408,512,1.0,3.979219119430959,4,R26-122-29_HE_82_x026112_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,71.11,test
26624,17408,512,1.0,2.47857911133666,1,R26-122-29_HE_82_x026624_y017408,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,36.11,test
6144,17920,512,0.8687,1.055418422581254,2,R26-122-29_HE_82_x006144_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,21.11,test
6656,17920,512,1.0,3.314899623021254,4,R26-122-29_HE_82_x006656_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,57.78,test
7168,17920,512,1.0,3.26683523556456,5,R26-122-29_HE_82_x007168_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,56.11,test
7680,17920,512,1.0,-0.8723252629842237,4,R26-122-29_HE_82_x007680_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,4.44,test
8192,17920,512,1.0,4.122634453726842,7,R26-122-29_HE_82_x008192_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,72.22,test
8704,17920,512,1.0,3.0634993899652816,9,R26-122-29_HE_82_x008704_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,48.33,test
9216,17920,512,1.0,3.2952370987359503,3,R26-122-29_HE_82_x009216_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,57.22,test
9728,17920,512,1.0,3.1226386368886088,1,R26-122-29_HE_82_x009728_y017920,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,50.56,test
8192,9728,512,1.0,4.021527295269165,4,R26-122-2_HE_71_x008192_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,80.22,train
8704,9728,512,1.0,0.0157207399759925,3,R26-122-2_HE_71_x008704_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,7.09,train
9216,9728,512,1.0,3.035449741815417,2,R26-122-2_HE_71_x009216_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,58.96,train
9728,9728,512,1.0,4.909098032009372,7,R26-122-2_HE_71_x009728_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,94.78,train
10240,9728,512,1.0,4.5922375966376645,6,R26-122-2_HE_71_x010240_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,91.04,train
10752,9728,512,1.0,3.983425435963937,6,R26-122-2_HE_71_x010752_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,78.73,train
11264,9728,512,1.0,-1.8676883237005488,1,R26-122-2_HE_71_x011264_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,1.49,train
11776,9728,512,1.0,1.5288316423464274,5,R26-122-2_HE_71_x011776_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,26.12,train
12288,9728,512,1.0,1.0872060518629052,2,R26-122-2_HE_71_x012288_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,17.91,train
12800,9728,512,1.0,,0,R26-122-2_HE_71_x012800_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
13312,9728,512,1.0,,0,R26-122-2_HE_71_x013312_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
13824,9728,512,1.0,2.9436792489383663,5,R26-122-2_HE_71_x013824_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,57.84,train
14336,9728,512,1.0,4.808590652121312,2,R26-122-2_HE_71_x014336_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,94.03,train
14848,9728,512,1.0,5.04648444144177,4,R26-122-2_HE_71_x014848_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,95.15,train
15360,9728,512,1.0,2.1948211302412037,1,R26-122-2_HE_71_x015360_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,38.06,train
15872,9728,512,1.0,-0.8983205709034267,4,R26-122-2_HE_71_x015872_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,2.99,train
16384,9728,512,1.0,2.918296860478756,5,R26-122-2_HE_71_x016384_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,57.46,train
16896,9728,512,1.0,,0,R26-122-2_HE_71_x016896_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
17408,9728,512,1.0,5.151139417741572,5,R26-122-2_HE_71_x017408_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,95.52,train
17920,9728,512,1.0,2.2095610800013072,3,R26-122-2_HE_71_x017920_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,39.55,train
18432,9728,512,1.0,3.878898082107556,3,R26-122-2_HE_71_x018432_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,76.87,train
18944,9728,512,1.0,4.209209925518988,6,R26-122-2_HE_71_x018944_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,83.96,train
19456,9728,512,1.0,3.468134408661428,7,R26-122-2_HE_71_x019456_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,70.52,train
19968,9728,512,1.0,0.4520163566183242,2,R26-122-2_HE_71_x019968_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,11.57,train
20480,9728,512,1.0,0.2380762012180614,2,R26-122-2_HE_71_x020480_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,8.21,train
20992,9728,512,1.0,,0,R26-122-2_HE_71_x020992_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
21504,9728,512,1.0,3.8755631348162223,2,R26-122-2_HE_71_x021504_y009728,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,76.49,train
3072,10240,512,1.0,2.5570969228063647,2,R26-122-2_HE_71_x003072_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,48.51,train
3584,10240,512,1.0,6.022615241474571,4,R26-122-2_HE_71_x003584_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,98.88,train
4096,10240,512,1.0,0.2317750657518676,5,R26-122-2_HE_71_x004096_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,7.84,train
4608,10240,512,1.0,4.4417467284871055,8,R26-122-2_HE_71_x004608_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,88.06,train
5120,10240,512,1.0,7.353661021311426,7,R26-122-2_HE_71_x005120_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,100.0,train
5632,10240,512,1.0,4.292052703922381,8,R26-122-2_HE_71_x005632_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,85.07,train
7168,10240,512,1.0,,0,R26-122-2_HE_71_x007168_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
7680,10240,512,1.0,2.641715747417909,6,R26-122-2_HE_71_x007680_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,50.0,train
8192,10240,512,1.0,5.331531844943387,4,R26-122-2_HE_71_x008192_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,96.64,train
8704,10240,512,1.0,2.237202799403797,6,R26-122-2_HE_71_x008704_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,41.42,train
9216,10240,512,1.0,1.8004078101789016,2,R26-122-2_HE_71_x009216_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,33.21,train
9728,10240,512,1.0,1.836095791622122,5,R26-122-2_HE_71_x009728_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,33.96,train
10240,10240,512,1.0,4.059508757310738,3,R26-122-2_HE_71_x010240_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,81.34,train
10752,10240,512,1.0,1.5769429207391146,3,R26-122-2_HE_71_x010752_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,27.99,train
11264,10240,512,1.0,1.9892084812921311,4,R26-122-2_HE_71_x011264_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,36.19,train
11776,10240,512,1.0,2.9047740357246754,3,R26-122-2_HE_71_x011776_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,57.09,train
12288,10240,512,1.0,1.4267797594522502,5,R26-122-2_HE_71_x012288_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,23.51,train
12800,10240,512,1.0,2.8289675318400502,3,R26-122-2_HE_71_x012800_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,54.85,train
13312,10240,512,1.0,3.6198754078155218,5,R26-122-2_HE_71_x013312_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,73.13,train
13824,10240,512,1.0,-0.7450567366954173,2,R26-122-2_HE_71_x013824_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,4.1,train
14336,10240,512,1.0,1.681733900376197,1,R26-122-2_HE_71_x014336_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,30.22,train
14848,10240,512,1.0,,0,R26-122-2_HE_71_x014848_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
15360,10240,512,1.0,-0.1573472673777926,3,R26-122-2_HE_71_x015360_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,5.97,train
15872,10240,512,1.0,3.9163180369034096,3,R26-122-2_HE_71_x015872_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,77.99,train
16384,10240,512,0.989,2.8170360272042205,2,R26-122-2_HE_71_x016384_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,54.1,train
17408,10240,512,0.8632,-0.67254193682734,1,R26-122-2_HE_71_x017408_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,4.48,train
17920,10240,512,1.0,5.957762311956688,8,R26-122-2_HE_71_x017920_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,98.51,train
18432,10240,512,1.0,3.9885942542561312,2,R26-122-2_HE_71_x018432_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,79.1,train
18944,10240,512,1.0,,0,R26-122-2_HE_71_x018944_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
19456,10240,512,1.0,4.452268922684751,5,R26-122-2_HE_71_x019456_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,88.81,train
19968,10240,512,1.0,-1.0442375023277313,3,R26-122-2_HE_71_x019968_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,2.61,train
20480,10240,512,1.0,2.3891745820324775,3,R26-122-2_HE_71_x020480_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,44.78,train
20992,10240,512,1.0,2.460744008743117,3,R26-122-2_HE_71_x020992_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,47.01,train
21504,10240,512,1.0,2.203136857589105,5,R26-122-2_HE_71_x021504_y010240,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,38.81,train
3072,10752,512,1.0,2.157090439431145,5,R26-122-2_HE_71_x003072_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,37.69,train
3584,10752,512,1.0,3.2922777771465364,5,R26-122-2_HE_71_x003584_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,64.93,train
4096,10752,512,1.0,3.5601465611224135,5,R26-122-2_HE_71_x004096_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,71.27,train
4608,10752,512,1.0,3.504456022391805,4,R26-122-2_HE_71_x004608_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,70.9,train
5120,10752,512,0.9945,4.403514727985315,5,R26-122-2_HE_71_x005120_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,87.31,train
6656,10752,512,1.0,4.11864123526938,3,R26-122-2_HE_71_x006656_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,83.21,train
7168,10752,512,1.0,1.2561322235924104,6,R26-122-2_HE_71_x007168_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,20.9,train
7680,10752,512,1.0,2.7097010251852196,4,R26-122-2_HE_71_x007680_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,51.87,train
8192,10752,512,1.0,1.797944664105372,1,R26-122-2_HE_71_x008192_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,32.46,train
8704,10752,512,1.0,1.7898698864102525,2,R26-122-2_HE_71_x008704_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,32.09,train
9216,10752,512,1.0,2.4539280204919094,2,R26-122-2_HE_71_x009216_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,46.27,train
9728,10752,512,1.0,4.684825569811489,6,R26-122-2_HE_71_x009728_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,92.91,train
10240,10752,512,1.0,3.077389176505653,7,R26-122-2_HE_71_x010240_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,61.19,train
10752,10752,512,1.0,2.8230864180525685,5,R26-122-2_HE_71_x010752_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,54.48,train
11264,10752,512,1.0,3.3679499438691978,6,R26-122-2_HE_71_x011264_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,66.79,train
11776,10752,512,1.0,4.521876252149516,5,R26-122-2_HE_71_x011776_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,90.3,train
12288,10752,512,1.0,3.9152828241878046,5,R26-122-2_HE_71_x012288_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,77.61,train
12800,10752,512,1.0,1.0263360645699526,5,R26-122-2_HE_71_x012800_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,16.79,train
13312,10752,512,1.0,2.4567344097646115,4,R26-122-2_HE_71_x013312_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,46.64,train
13824,10752,512,1.0,3.261851274548143,2,R26-122-2_HE_71_x013824_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,64.18,train
14336,10752,512,1.0,4.050454208027692,7,R26-122-2_HE_71_x014336_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,80.97,train
14848,10752,512,1.0,3.620607533728339,5,R26-122-2_HE_71_x014848_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,73.51,train
15360,10752,512,1.0,3.3705099071349176,3,R26-122-2_HE_71_x015360_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,67.16,train
18432,10752,512,0.8623,3.153202622179987,5,R26-122-2_HE_71_x018432_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,62.69,train
18944,10752,512,1.0,1.906832016954071,2,R26-122-2_HE_71_x018944_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,34.7,train
19456,10752,512,1.0,4.204409243708931,3,R26-122-2_HE_71_x019456_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,83.58,train
19968,10752,512,1.0,1.619929795543858,2,R26-122-2_HE_71_x019968_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,28.73,train
20480,10752,512,1.0,3.2068274861707007,7,R26-122-2_HE_71_x020480_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,63.43,train
20992,10752,512,1.0,1.426234617081524,7,R26-122-2_HE_71_x020992_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,23.13,train
21504,10752,512,1.0,4.80709210559547,5,R26-122-2_HE_71_x021504_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,93.66,train
22016,10752,512,1.0,2.136842795003727,3,R26-122-2_HE_71_x022016_y010752,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,36.94,train
3072,11264,512,1.0,2.3738937940060776,5,R26-122-2_HE_71_x003072_y011264,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,44.03,train
3584,11264,512,1.0,2.5891475636021783,6,R26-122-2_HE_71_x003584_y011264,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,49.63,train
4096,11264,512,1.0,3.8401715857615337,6,R26-122-2_HE_71_x004096_y011264,281,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,True,75.75,train
